id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,city,neighbourhood_group,price_category,availability_category,review_activity,host_listing_count_x,host_type,host_listing_count_y,host_listing_count
39052530,Mid City 2BR Home Near French Quarter,298382587,Sam,Unknown,29.96683,-90.09992,Entire home/apt,242.0,3.0,170,2026-05-17,2.09,364,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
39056786,Beautiful Italianate | 5 Ensuite Baths,70813384,Erich,Unknown,29.93904,-90.07865,Entire home/apt,584.86,2.0,95,2026-05-18,1.17,168,New Orleans,Other,Luxury ($250+),Medium (91-180 days),Regular,6,Professional (4+ listings),6,6
39135579,3 Bed/2.5 Bath Townhouse - 2 story - central AC,239094903,Mary,Unknown,29.96652,-90.11404,Entire home/apt,93.77,30.0,10,2025-12-24,0.2,365,New Orleans,Other,Economy ($50-100),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
39176563,One bedroom- 5 minute walk to Convention Center.,54074198,Naomi,Unknown,29.93736,-90.06844,Entire home/apt,121.33,30.0,3,2019-11-03,0.04,365,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),Occasional,3,Growing (2-3 listings),3,3
39219787,"Uptown Eclectic Artist Apt, 10 mins to FQ 73",11372242,Thiamanti,Unknown,29.91902,-90.0925,Entire home/apt,138.0,2.0,111,2026-03-24,1.37,101,New Orleans,Other,Mid-Range ($100-150),Medium (91-180 days),Regular,31,Professional (4+ listings),31,31
39220879,"Uptown Eclectic Artist Apt, 10 mins FQ 71",11372242,Thiamanti,Unknown,29.9181,-90.09217,Entire home/apt,58.3,30.0,123,2026-04-10,1.51,181,New Orleans,Other,Economy ($50-100),High (181-270 days),Regular,31,Professional (4+ listings),31,31
39277309,The 𝒞𝑜𝓏𝓎 Apartment,237336807,Lacha Management,Unknown,29.97258186340332,-90.07069396972656,Entire home/apt,92.54,30.0,106,2026-02-28,1.3,179,New Orleans,Other,Economy ($50-100),Medium (91-180 days),Regular,4,Professional (4+ listings),4,4
39320274,Mardi Gras 2BR Hidden Gem⚜️Close to Superdome,301904267,Dontae,Unknown,29.94978,-90.10406,Entire home/apt,177.0,2.0,218,2026-05-25,2.7,159,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
39344650,Your Uptown Private Suite: Restored 1907 Victorian,4580360,Jarrod,Unknown,29.93156,-90.10353,Entire home/apt,119.84,30.0,45,2025-04-15,0.56,269,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),Occasional,2,Growing (2-3 listings),2,2
39372462,The GROVE LUX - A City Orchard Retreat,52496582,Nicholas,Unknown,30.01236,-90.06143,Entire home/apt,204.5,2.0,196,2026-06-14,2.42,252,New Orleans,Other,Premium ($150-250),High (181-270 days),Regular,1,Casual (1 listing),1,1
39406228,POWER ON!!!New renovated space,145511123,Liliana,Unknown,30.01059,-90.03769,Entire home/apt,69.3,30.0,1,2021-11-02,0.02,365,New Orleans,Other,Economy ($50-100),Always Available (271-365),Occasional,2,Growing (2-3 listings),2,2
39420160,City,258270993,Kendrel,Unknown,29.96927,-90.10129,Entire home/apt,93.45,30.0,0,Unknown,0.0,364,New Orleans,Other,Economy ($50-100),Always Available (271-365),No Reviews,1,Casual (1 listing),1,1
39421073,The Treme Residence,64365837,Mike,Unknown,29.97057,-90.07835,Entire home/apt,121.09,30.0,39,2024-02-18,0.87,365,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),Occasional,92,Professional (4+ listings),92,92
39422541,Authentic Treme Cottage Home,185550148,Dishona,Unknown,29.97550198303397,-90.0639682802014,Entire home/apt,202.56,1.0,10,2026-05-17,0.28,106,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Occasional,1,Casual (1 listing),1,1
39459832,Boutique Glam - Best Amenities & Neighborhood,62774691,Luke,Unknown,29.92467,-90.10929,Entire home/apt,91.26,30.0,166,2026-02-18,2.06,274,New Orleans,Other,Economy ($50-100),Always Available (271-365),Regular,6,Professional (4+ listings),6,6
39461800,"Tchoupitoulas Street Apt 51, 10 mins from FQ",11372242,Thiamanti,Unknown,29.91661,-90.11264,Entire home/apt,231.0,2.0,142,2026-05-17,1.75,76,New Orleans,Other,Premium ($150-250),Low (0-90 days),Regular,31,Professional (4+ listings),31,31
39501367,Historic New Orleans Guest Cottage,33265,Brooke,Unknown,29.97199,-90.07557,Entire home/apt,220.0,2.0,90,2026-05-05,1.14,141,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
39549270,"Irish Channel Home - Quiet, Safe & Fun!",96936487,Carter,Unknown,29.92409,-90.07493,Entire home/apt,221.0,2.0,128,2026-05-24,1.61,175,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
39557038,Large Living Area + Spacious Private Terrace!,293742020,Christian,Unknown,29.94487,-90.06565,Entire home/apt,356.0,2.0,51,2026-06-14,0.66,221,New Orleans,Other,Luxury ($250+),High (181-270 days),Occasional,34,Professional (4+ listings),34,34
39557536,Renovated Uptown Cottage in Walkable Neighborhood,19414007,Epic Stork Travel,Unknown,29.929147720336918,-90.10533142089844,Entire home/apt,384.0,2.0,111,2026-04-26,1.37,310,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,9,Professional (4+ listings),9,9
39558780,Renovated Uptown Cottage Steps from St. Charles,19414007,Epic Stork Travel,Unknown,29.92915344238281,-90.10530090332033,Entire home/apt,384.0,2.0,104,2026-05-19,1.29,325,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,9,Professional (4+ listings),9,9
39559718,Amazing location just steps from the lake,59314900,Leslie,Unknown,30.02064,-90.11202,Entire home/apt,143.34,30.0,2,2024-03-31,0.04,364,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),Occasional,2,Growing (2-3 listings),2,2
39580648,"Luxury French Quarter Condo, Private Parking  203",290507965,Jessica,Unknown,29.95917,-90.06936,Entire home/apt,141.72,60.0,6,2022-09-25,0.08,270,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),Occasional,4,Professional (4+ listings),4,4
39586541,Luxury 5BR Historic New Orleans Home| Free Parking,304169379,Edward,Unknown,29.921625,-90.119687,Entire home/apt,840.0,1.0,288,2026-06-01,3.57,246,New Orleans,Other,Luxury ($250+),High (181-270 days),Highly Active,4,Professional (4+ listings),4,4
39590489,"Historic Shotgun, Near Streetcar and Superdome",349162641,David,Unknown,29.96149,-90.08966,Entire home/apt,150.0,2.0,247,2026-06-14,3.14,286,New Orleans,Other,Premium ($150-250),Always Available (271-365),Highly Active,68,Professional (4+ listings),68,68
39591042,RARE Uptown Treasure - Excellent for Groups!!,62774691,Luke,Unknown,29.92553,-90.10983,Entire home/apt,178.57,30.0,20,2025-03-16,0.33,257,New Orleans,Other,Premium ($150-250),High (181-270 days),Occasional,6,Professional (4+ listings),6,6
39626795,"Bright, spacious, centrally located entire floor",3992305,Angie,Unknown,29.943928742125514,-90.1054215856517,Entire home/apt,339.67,1.0,175,2026-06-08,2.19,175,New Orleans,Other,Luxury ($250+),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
39652927,Discover Porch Time New Orleans Style!,213608825,Karen,Unknown,29.95627,-90.11788,Entire home/apt,204.27,1.0,243,2026-05-17,3.01,89,New Orleans,Other,Premium ($150-250),Low (0-90 days),Highly Active,1,Casual (1 listing),1,1
39673044,Wonderful Space.,246596193,Karis,Unknown,30.00656,-90.11075,Entire home/apt,303.0,1.0,121,2026-05-17,1.74,254,New Orleans,Other,Luxury ($250+),High (181-270 days),Regular,1,Casual (1 listing),1,1
39697048,Stunning Restored NOLA Gem: True Historic Charm,168612305,Reece,Unknown,29.93042,-90.09512,Entire home/apt,98.6,30.0,1,2020-03-17,0.01,236,New Orleans,Other,Economy ($50-100),High (181-270 days),Occasional,1,Casual (1 listing),1,1
39746711,"""E""- 1 BD Treehouse on St. Charles--3rd Floor",6268899,Paula,Unknown,29.932918548583984,-90.08322143554688,Private room,174.0,3.0,51,2026-05-23,0.65,32,New Orleans,Other,Premium ($150-250),Low (0-90 days),Occasional,7,Professional (4+ listings),7,7
39749360,"""B"" 2 BD Side Balcony-St Charles Ave-Garden Dist",6268899,Paula,Unknown,29.932918548583984,-90.08322143554688,Private room,271.0,3.0,71,2026-06-01,1.08,29,New Orleans,Other,Luxury ($250+),Low (0-90 days),Regular,7,Professional (4+ listings),7,7
39901094,Precious Upscale Cottage One Block to Magazine St!,71638066,Terrence,Unknown,29.918859481811523,-90.11276245117188,Entire home/apt,382.0,2.0,257,2026-06-14,3.21,52,New Orleans,Other,Luxury ($250+),Low (0-90 days),Highly Active,1,Casual (1 listing),1,1
39929192,"Sleek Bywater 1BR w/ pool, gym near French Quarter",64365837,Mike,Unknown,29.96459,-90.03725,Entire home/apt,196.0,2.0,211,2026-05-11,2.63,360,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,92,Professional (4+ listings),92,92
39946475,Walk to Bourbon St From Historic Apt | Sleeps 10,298769780,Saint Philip Residence,Unknown,29.959922790527344,-90.06206512451172,Entire home/apt,218.0,1.0,286,2026-05-20,3.64,286,New Orleans,Other,Premium ($150-250),Always Available (271-365),Highly Active,15,Professional (4+ listings),15,15
39946625,Experience French Quarter from Your Balcony,298769780,Saint Philip Residence,Unknown,29.95898,-90.06318,Entire home/apt,223.5,1.0,378,2026-05-22,4.74,239,New Orleans,Other,Premium ($150-250),High (181-270 days),Highly Active,15,Professional (4+ listings),15,15
39949320,Cute Creole Cottage in the Marigny!,112910785,Jordan,Unknown,29.966007232666016,-90.05827331542969,Entire home/apt,260.0,2.0,132,2026-06-05,1.66,304,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,74,Professional (4+ listings),74,74
39949758,Perfect NOLA Pad- Near Bars & Food & Frenchmen St,112910785,Jordan,Unknown,29.96795681275545,-90.054524302793,Entire home/apt,350.0,1.0,201,2026-06-14,2.61,327,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,74,Professional (4+ listings),74,74
39949888,Upscale Downtown Pad- Close to Everything! 204,112910785,Jordan,Unknown,29.94817,-90.07338,Entire home/apt,267.5,2.0,168,2026-06-07,2.2,340,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,74,Professional (4+ listings),74,74
39952910,The Manor,115947771,Paula,Unknown,29.96846,-90.12438,Entire home/apt,285.11,30.0,13,2025-02-10,0.17,365,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
40030300,Mid-Century Modern w/ King bed steps from Rail Car,308736016,Ryan,Unknown,29.95132,-90.12956,Entire home/apt,232.0,2.0,260,2026-06-16,3.29,208,New Orleans,Other,Premium ($150-250),High (181-270 days),Highly Active,1,Casual (1 listing),1,1
40030700,Dazzling Flat w/Balcony Over Historic Magazine St.,51541620,Samuel,Unknown,29.93162,-90.07255,Entire home/apt,215.0,1.0,189,2026-05-11,2.4,87,New Orleans,Other,Premium ($150-250),Low (0-90 days),Regular,14,Professional (4+ listings),14,14
40089626,Group-Friendly NOLA Stay | Steps to French Quarter,305725367,Hospitality NOLA,Unknown,29.94944,-90.06769,Entire home/apt,174.0,1.0,341,2026-06-02,4.97,234,New Orleans,Other,Premium ($150-250),High (181-270 days),Highly Active,18,Professional (4+ listings),18,18
40089981,ADA-Friendly 2BD | Heart of Walkable NOLA,305725367,Hospitality NOLA,Unknown,29.95116,-90.06969,Entire home/apt,163.0,1.0,260,2026-05-24,3.82,235,New Orleans,Other,Premium ($150-250),High (181-270 days),Highly Active,18,Professional (4+ listings),18,18
40090081,Stylish NOLA 2BD | Steps from French Quarter,305725367,Hospitality NOLA,Unknown,29.95129,-90.06812,Entire home/apt,168.0,1.0,316,2026-05-25,4.62,227,New Orleans,Other,Premium ($150-250),High (181-270 days),Highly Active,18,Professional (4+ listings),18,18
40090258,Modern 2BD in CBD | Walk to Bourbon St,305725367,Hospitality NOLA,Unknown,29.94907,-90.06778,Entire home/apt,163.0,1.0,332,2026-05-28,4.86,204,New Orleans,Other,Premium ($150-250),High (181-270 days),Highly Active,18,Professional (4+ listings),18,18
40090337,Glam Meets Historic Charmer Large Balcony Downtown,293742020,Christian,Unknown,29.94561,-90.06704,Entire home/apt,260.5,2.0,30,2026-04-14,0.38,282,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40106505,Spacious 5BR Home Near French Quarter & Superdome,308460226,Greg,Unknown,29.95981,-90.08875,Entire home/apt,218.0,30.0,201,2026-06-01,2.51,345,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,5,Professional (4+ listings),5,5
40110714,Easy Access to Canal Street Car Near FrenchQuarter,301753364,Sam,Unknown,29.966434,-90.086075,Entire home/apt,187.67,3.0,197,2026-05-30,2.46,365,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
40113312,Chartres Street Retreat  (3 Blocks from the F.Q.),309560725,Thad,Unknown,29.964,-90.05513,Entire home/apt,489.0,3.0,33,2026-05-04,0.64,346,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
40134194,Downtown 4BR | Private Outdoor Patio | King Beds,293742020,Christian,Unknown,29.94596,-90.06687,Entire home/apt,463.0,2.0,59,2026-04-13,0.83,270,New Orleans,Other,Luxury ($250+),High (181-270 days),Occasional,34,Professional (4+ listings),34,34
40134196,Corner Penthouse+Large Terrace+Sleeper Sofa,293742020,Christian,Unknown,29.94613,-90.06692,Entire home/apt,260.5,2.0,49,2026-06-14,0.74,314,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134200,Enjoy Two Levels of Accommodations I Two Balconies,293742020,Christian,Unknown,29.94669,-90.06505,Entire home/apt,270.5,2.0,72,2026-06-11,0.94,350,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134203,Luxury Downtown Home with Balcony - The Armstrong,293742020,Christian,Unknown,29.94483,-90.06693,Entire home/apt,270.5,2.0,108,2026-06-15,1.4,252,New Orleans,Other,Luxury ($250+),High (181-270 days),Regular,34,Professional (4+ listings),34,34
40134206,"Glam, Historic Charmer, Large Private Balcony",293742020,Christian,Unknown,29.95025,-90.07256,Entire home/apt,280.5,2.0,58,2026-06-12,0.75,282,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134211,LG Living Area + Spacious Private Balcony!,293742020,Christian,Unknown,29.94531,-90.06687,Entire home/apt,260.5,2.0,56,2026-06-08,0.81,299,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134213,"Character Galore! 2 Balconies, Sleeper Sofa",293742020,Christian,Unknown,29.94687,-90.06481,Entire home/apt,260.5,2.0,167,2026-06-08,2.12,254,New Orleans,Other,Luxury ($250+),High (181-270 days),Regular,34,Professional (4+ listings),34,34
40134215,Stay in Luxury with Your Own Private Terrace,293742020,Christian,Unknown,29.94528,-90.06493,Entire home/apt,265.0,2.0,31,2026-06-08,0.45,317,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134216,"True Southern Elegance, Steps From It All",293742020,Christian,Unknown,29.94456,-90.06625,Entire home/apt,202.5,2.0,76,2026-05-24,1.09,323,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,34,Professional (4+ listings),34,34
40134219,Ready For You & Your Krewe - 10/10 Location Rating,293742020,Christian,Unknown,29.94648,-90.06679,Entire home/apt,260.5,2.0,114,2026-06-15,1.48,308,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,34,Professional (4+ listings),34,34
40134220,Queen Sleeper Sofa & 15 ft Ceilings! | The Cypress,293742020,Christian,Unknown,29.94575,-90.0659,Entire home/apt,265.0,2.0,22,2026-05-20,0.31,332,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134222,"Glam, Historic Charm, Private Balcony I The Belle",293742020,Christian,Unknown,29.9467,-90.06538,Entire home/apt,260.5,2.0,53,2026-06-13,0.75,268,New Orleans,Other,Luxury ($250+),High (181-270 days),Occasional,34,Professional (4+ listings),34,34
40134225,2BR+QUEEN Sleeper Sofa + Private Balcony,293742020,Christian,Unknown,29.94487,-90.06543,Entire home/apt,260.5,2.0,27,2026-06-07,0.55,338,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134227,Stay like a Local! Historic Charm + Modern Luxury,293742020,Christian,Unknown,29.9467,-90.06545,Entire home/apt,260.5,2.0,44,2026-06-14,0.64,348,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134228,"Downtown Corner Condo, Enjoy Stunning City Views",293742020,Christian,Unknown,29.94627,-90.06491,Entire home/apt,260.5,2.0,119,2026-06-06,1.56,314,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,34,Professional (4+ listings),34,34
40134232,2BR+Sleeper Sofa Downtown Condo with Balcony,293742020,Christian,Unknown,29.94458,-90.06567,Entire home/apt,269.5,2.0,52,2026-06-15,0.77,323,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134235,Downtown 2BR Walk to Superdome Parades FQ,293742020,Christian,Unknown,29.94474,-90.06641,Entire home/apt,260.5,2.0,44,2026-06-15,0.63,337,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134237,The Downtown Condo You've Been Looking For!,293742020,Christian,Unknown,29.94521,-90.06667,Entire home/apt,260.5,2.0,14,2026-06-15,0.2,319,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40134239,The Perfect Place for a Downtown Getaway!,293742020,Christian,Unknown,29.94489,-90.06549,Entire home/apt,202.5,2.0,67,2026-05-27,0.87,312,New Orleans,Other,Premium ($150-250),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40137238,Walk to Bourbon | Spacious & Bright 2BD in CBD,305725367,Hospitality NOLA,Unknown,29.94923,-90.06993,Entire home/apt,145.0,1.0,278,2026-06-02,4.09,178,New Orleans,Other,Mid-Range ($100-150),Medium (91-180 days),Highly Active,18,Professional (4+ listings),18,18
40137300,Modern 2BD in CBD | Steps to Bourbon & Streetcar,305725367,Hospitality NOLA,Unknown,29.95013999938965,-90.06880187988281,Entire home/apt,153.0,1.0,317,2026-05-31,4.63,227,New Orleans,Other,Premium ($150-250),High (181-270 days),Highly Active,18,Professional (4+ listings),18,18
40137350,Spacious 1BD | Elegant Condo Near Bourbon St,305725367,Hospitality NOLA,Unknown,29.9511,-90.06835,Entire home/apt,146.0,1.0,296,2026-05-24,4.34,253,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),Highly Active,18,Professional (4+ listings),18,18
40137616,Prime NOLA Stay | 2BD Near Bourbon + Canal,305725367,Hospitality NOLA,Unknown,29.95013999938965,-90.06880187988281,Entire home/apt,164.0,1.0,190,2026-05-28,2.81,219,New Orleans,Other,Premium ($150-250),High (181-270 days),Regular,18,Professional (4+ listings),18,18
40137736,2BD/2BA in NOLA’s Best Walkable Neighborhood,305725367,Hospitality NOLA,Unknown,29.95063,-90.06971,Entire home/apt,163.0,1.0,288,2026-06-01,4.21,184,New Orleans,Other,Premium ($150-250),High (181-270 days),Highly Active,18,Professional (4+ listings),18,18
40137847,Bourbon Bliss | 2BD CBD Condo Near Canal St,305725367,Hospitality NOLA,Unknown,29.94932,-90.06957,Entire home/apt,138.0,1.0,130,2026-06-01,1.9,206,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),Regular,18,Professional (4+ listings),18,18
40137984,Rare Find! Queen Sleeper + Balcony I Downtown NOLA,293742020,Christian,Unknown,29.94668,-90.06653,Entire home/apt,260.5,2.0,16,2025-11-25,0.24,358,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,34,Professional (4+ listings),34,34
40137988,Elegant 1BD Condo | NOLA Walkable Escape,305725367,Hospitality NOLA,Unknown,29.9491,-90.06935,Entire home/apt,129.0,1.0,231,2026-05-22,3.47,234,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),Highly Active,18,Professional (4+ listings),18,18
40138037,The Alexandre Vintage Collection 404 | The Mascot,305725367,Hospitality NOLA,Unknown,29.94988,-90.06998,Entire home/apt,776.85,30.0,3,2020-12-28,0.04,364,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,18,Professional (4+ listings),18,18
40138151,Central 2BR Retreat | Bourbon & Streetcar Steps,305725367,Hospitality NOLA,Unknown,29.95013999938965,-90.06880187988281,Entire home/apt,135.0,1.0,241,2026-05-18,3.62,257,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),Highly Active,18,Professional (4+ listings),18,18
40138210,Penthouse Retreat with Terrace Walk to French Qtr,305725367,Hospitality NOLA,Unknown,29.94948,-90.06815,Entire home/apt,266.0,1.0,295,2026-05-27,4.34,233,New Orleans,Other,Luxury ($250+),High (181-270 days),Highly Active,18,Professional (4+ listings),18,18
40141210,Minutes Away from Everything!!! The Marigny House,130969681,Nicole,Unknown,29.99549,-90.05815,Private room,228.24,1.0,186,2026-05-24,2.34,222,New Orleans,Other,Premium ($150-250),High (181-270 days),Regular,1,Casual (1 listing),1,1
40156035,Gentilly Sweet,218235726,Kenneth,Unknown,29.99384,-90.0476,Entire home/apt,230.0,2.0,80,2026-04-26,1.04,247,New Orleans,Other,Premium ($150-250),High (181-270 days),Regular,1,Casual (1 listing),1,1
40157614,Bayou St. John Suite - Cozy and Quiet,251431143,Rob,Unknown,29.98126,-90.09166,Entire home/apt,60.77,30.0,108,2024-06-02,1.36,269,New Orleans,Other,Economy ($50-100),High (181-270 days),Regular,2,Growing (2-3 listings),2,2
40282948,Location and Luxury! 3 bedroom 2 bath condo!,95683904,Brad,Unknown,29.95121192932129,-90.07134246826172,Entire home/apt,364.0,2.0,183,2026-05-10,2.31,302,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,33,Professional (4+ listings),33,33
40298900,Good Times NOLA Spacious home w/offstreet parking,117791615,Jay,Unknown,29.9701057,-90.116923,Entire home/apt,135.06,30.0,55,2026-02-19,2.23,359,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),Regular,1,Casual (1 listing),1,1
40310246,French Quarter Charm: 2BR Apt Close to Bourbon St,298769780,Saint Philip Residence,Unknown,29.959922790527344,-90.06206512451172,Entire home/apt,138.0,1.0,227,2026-06-01,2.95,269,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),Regular,15,Professional (4+ listings),15,15
40310252,Steps to Bourbon Street | Sleeps 4,298769780,Saint Philip Residence,Unknown,29.959922790527344,-90.06206512451172,Entire home/apt,121.0,1.0,242,2026-05-19,3.08,297,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),Highly Active,15,Professional (4+ listings),15,15
40325597,French Quarter Prime 2BR Villa in heart of NOLA,303719667,Chris,Unknown,29.95169,-90.0677,Private room,820.4,3.0,2,2025-03-05,0.04,5,New Orleans,Other,Luxury ($250+),Low (0-90 days),Occasional,8,Professional (4+ listings),8,8
40343893,Luxury Condo in French Quarter w/ Private Parking,290507965,Jessica,Unknown,29.95902,-90.06936,Entire home/apt,108.28,60.0,4,2026-01-24,0.05,168,New Orleans,Other,Mid-Range ($100-150),Medium (91-180 days),Occasional,4,Professional (4+ listings),4,4
40346520,Mid-City home w/ patio & fenced backyard,64365837,Mike,Unknown,29.96344,-90.08916,Entire home/apt,216.5,1.0,277,2026-06-14,3.49,346,New Orleans,Other,Premium ($150-250),Always Available (271-365),Highly Active,92,Professional (4+ listings),92,92
40373851,New Orleans Uptown 2BR Victorian Home w/Pool,155127993,Lisa,Unknown,29.92625,-90.10141,Entire home/apt,457.23,3.0,26,2026-04-14,0.33,357,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,2,Growing (2-3 listings),2,2
40422907,The Balcony on Sophie Wright Park,131287414,David,Unknown,29.93176,-90.07376,Entire home/apt,463.75,3.0,97,2026-06-07,1.26,156,New Orleans,Other,Luxury ($250+),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
40453293,Pet-Friendly Mid-City beauty near streetcar line!,110887182,Stay Redamo Vacation Rentals,Unknown,29.97102,-90.0878,Entire home/apt,437.0,2.0,135,2026-05-25,1.75,313,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,3,Growing (2-3 listings),3,3
40464552,Unique Mid-City Spot For Travelers,1837808,Brian,Unknown,29.96561,-90.09218,Private room,37.04,30.0,101,2026-05-21,1.31,239,New Orleans,Other,Budget (< $50),High (181-270 days),Regular,1,Casual (1 listing),1,1
40472985,Best Location! 4 BR! Next to French QT by YouRent,284544,Michael,Unknown,29.9634058,-90.05386879999999,Hotel room,329.67,2.0,147,2026-05-31,1.98,306,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,11,Professional (4+ listings),11,11
40483882,Art-Filled 5BR Retreat | Minutes to French Quarter,308460226,Greg,Unknown,29.9589,-90.08894,Entire home/apt,296.67,2.0,204,2026-06-01,2.57,342,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,5,Professional (4+ listings),5,5
40540388,La Maison Delachaise ~ Walk to St.Charles,176595114,Emily,Unknown,29.92973,-90.09348,Entire home/apt,54.39,30.0,157,2026-05-15,1.99,245,New Orleans,Other,Economy ($50-100),High (181-270 days),Regular,1,Casual (1 listing),1,1
40540997,1 miles from Caesar’s Superdome,281806,Kay,Unknown,29.94295358994926,-90.0946004896342,Entire home/apt,55.86,30.0,134,2026-06-01,3.27,177,New Orleans,Other,Economy ($50-100),Medium (91-180 days),Highly Active,3,Growing (2-3 listings),3,3
40555488,The Treme House,33148452,Alfred,Unknown,29.96872,-90.07822,Entire home/apt,83.74,30.0,77,2026-03-22,1.47,321,New Orleans,Other,Economy ($50-100),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
40560935,Private - Luxury - Grocery - 3BD/3.5Bth - 2500 SF,291848379,Christopher,Unknown,29.9477848,-90.0735339,Entire home/apt,634.0,1.0,39,2026-03-31,0.5,252,New Orleans,Other,Luxury ($250+),High (181-270 days),Occasional,2,Growing (2-3 listings),2,2
40610169,The Queen on Magazine,20627474,Kurt,Unknown,29.93641,-90.07105,Entire home/apt,901.17,30.0,0,Unknown,0.0,293,New Orleans,Other,Luxury ($250+),Always Available (271-365),No Reviews,7,Professional (4+ listings),7,7
40638571,"Bywater Flat – King Bed, Walkable, Pet Friendly",1750414,Angela,Unknown,29.96488,-90.04667,Entire home/apt,182.5,3.0,79,2026-06-15,1.02,102,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
40656025,Studio Presidential - Wyndham La Belle Maison,145801588,Aaron,Unknown,29.94984,-90.06881,Entire home/apt,245.23,30.0,3,2023-06-16,0.07,263,New Orleans,Other,Premium ($150-250),High (181-270 days),Occasional,1,Casual (1 listing),1,1
40735263,View of St Charles Avenue from the balcony!,75260925,Jessica,Unknown,29.92832,-90.09273,Entire home/apt,259.5,2.0,141,2026-03-31,1.79,328,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,3,Growing (2-3 listings),3,3
40735833,Chic 5 Bedroom Home Near French Quarter!,308460226,Greg,Unknown,29.95857,-90.08923,Entire home/apt,281.0,2.0,199,2026-06-08,2.52,348,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,5,Professional (4+ listings),5,5
